"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"3146","일반야영장업","03_11_07_P","4720000","CDFI2262132016000003","20160203","","01","영업/정상","13","영업중","","","","","063-263-3252","","","전라북도 완주군 경천면 경천리 397-8","전라북도 완주군 경천면 오복대석길 102-13","55302","농업회사법인에덴동산캠핑장","20220106145116","U","2022-01-08 02:40:00.0","","222796.732532","279211.876128","일반야영장업","","","0","","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","116","","0","","","","","","","1000000000","","","","116",
"3147","일반야영장업","03_11_07_P","4720000","CDFI2262132016000004","20160427","","01","영업/정상","13","영업중","","","","","","","","전라북도 완주군 운주면 고당리 491","전라북도 완주군 운주면 금고당로 1014","55301","다람쥐쉼터야영장","20220106145205","U","2022-01-08 02:40:00.0","","231347.302529","281028.253132","일반야영장업","","","0","","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0",
"3148","일반야영장업","03_11_07_P","4720000","CDFI2262132016000005","20160428","","01","영업/정상","13","영업중","","","","","","","","전라북도 완주군 동상면 신월리 223-1","전라북도 완주군 동상면 동상주천로 160-27","55345","힐링캠핑장","20220106144038","U","2022-01-08 02:40:00.0","","227568.125697","273306.735042","일반야영장업","","","0","","","삼성화재해상보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","400000000","","","","0",
"3149","일반야영장업","03_11_07_P","4720000","CDFI2262132016000006","20160503","","01","영업/정상","13","영업중","","","","","","","","전라북도 완주군 동상면 수만리 741-1","전라북도 완주군 동상면 송광수만로 1079-125","55344","예원캠핑장","20220106144352","U","2022-01-08 02:40:00.0","","223215.789795","269614.665159","일반야영장업","","","0","","","한화손해보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0",
"3150","일반야영장업","03_11_07_P","4720000","CDFI2262132016000007","20160610","","01","영업/정상","13","영업중","","","","","","","","전라북도 완주군 운주면 고당리 230","전라북도 완주군 운주면 금고당로 727","55301","선야봉캠핑장","20220106144822","U","2022-01-08 02:40:00.0","","230863.222672","283599.482572","일반야영장업","","","0","","","삼성화재해상보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","600000000","","","","0",
"3151","일반야영장업","03_11_07_P","4720000","CDFI2262132016000009","20160826","","01","영업/정상","13","영업중","","","","","","","","전라북도 완주군 소양면 해월리 895","전라북도 완주군 소양면 해월신왕길 144-39","55347","완주소양캠핑장","20220106145654","U","2022-01-08 02:40:00.0","","224374.529114","262577.697757","일반야영장업","","관리지역","1","주택가주변","","한화손해보험","기타","1","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","1000000000","","","","20",
"3152","일반야영장업","03_11_07_P","4720000","CDFI2262132016000011","20161028","","01","영업/정상","13","영업중","","","","","","","","전라북도 완주군 소양면 대흥리 478","전라북도 완주군 소양면 송광수만로 373-8","55348","호연재","20220106150048","U","2022-01-08 02:40:00.0","","221725.434094","266011.667714","일반야영장업","","관리지역","1","기타","","삼성화재해상보험","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","79.6","","0","","","","","","","500000000","","","","80",
"3153","일반야영장업","03_11_07_P","4720000","CDFI2262132018000001","20180419","","01","영업/정상","13","영업중","","","","","","","","전라북도 완주군 운주면 고당리 524","전라북도 완주군 운주면 금고당로 1070-14","55301","로뎀하우스","20220106150300","U","2022-01-08 02:40:00.0","","231535.708528","280610.741252","일반야영장업","","관리지역","0","기타","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","4588","","0","","","","","","","300000000","","","","4588",
"3154","일반야영장업","03_11_07_P","4720000","CDFI2262132018000002","20180814","","01","영업/정상","13","영업중","","","","","063-229-0011","","","전라북도 완주군 동상면 사봉리 921","전라북도 완주군 동상면 동상로 1260-13","55345","비채야영장","20220106151631","U","2022-01-08 02:40:00.0","","227553.491066","269527.161661","일반야영장업","","","1","","","농협손해보험","기타","1","0","0","0","","","0","0","","0","0","","0","84","","0","","","","","","","100000000","","","","84",
"3155","일반야영장업","03_11_07_P","4010000","CDFI2262132016000001","20160601","","01","영업/정상","13","영업중","","","","","3102346/488-6998","","","경기도 시흥시 월곶동 520-240","경기도 시흥시 동서로 137-71 (월곶동)","14970","갯골캠핑장","20220627171330","U","2022-06-29 02:40:00.0","","178858.262512605","431946.749074818","일반야영장업","","자연녹지지역","0","기타","","","근린생활시설","0","0","0","142","","","0","0","","0","0","","0","38157","","0","","","","","","","0","","","","38157",
"3156","일반야영장업","03_11_07_P","4010000","CDFI2262132018000001","20180504","","01","영업/정상","13","영업중","","","","","031 405 3346","","","경기도 시흥시 물왕동 341-12","","","물왕숲캠핑파크","20220215100831","U","2022-02-17 02:40:00.0","","184688.313455981","431023.980891343","일반야영장업","","자연녹지지역","1","","","","","0","0","0","199","","","0","0","","0","0","","0","4992","","0","","","","","","","0","","","","4992",
"3157","일반야영장업","03_11_07_P","4010000","CDFI2262132018000002","20180616","","01","영업/정상","13","영업중","","","","","031 431 6660","","","경기도 시흥시 죽율동 620","경기도 시흥시 죽율로 25 (죽율동)","15050","작은쉼터야영장","20220915124251","U","2022-09-17 02:40:00.0","","178574.688919714","427517.145652884","일반야영장업","","자연녹지지역","0","학교정화(상대)","","","","0","0","0","149","","","0","0","","0","0","","0","4916","","0","","","","","","","0","","","","4916",
"3158","일반야영장업","03_11_07_P","4870000","CDFI2262132016000001","20160503","","01","영업/정상","13","영업중","","","","","07077784669","","","전라남도 구례군 산동면 위안리 757-3번지","전라남도 구례군 산동면 산수유꽃길로 117 (돌풀마루)","57605","돌풀마루","20190228141120","U","2019-03-02 02:40:00.0","","243370.504848","203363.531487","일반야영장업","","","","","","","","","","","","","","","","","","","","","1901","","","","","","","","","100000000","","","","1901",
"3159","일반야영장업","03_11_07_P","4870000","CDFI2262132017000001","20170410","","01","영업/정상","13","영업중","","","","","061 782 5576","","","전라남도 구례군 토지면 외곡리 963-4번지 , 963-5번지","","","섬지야영장","20170410135902","I","2018-11-26 13:44:42.0","","253641.413001","189552.376145","일반야영장업","","관리지역","1","기타","","","기타","1","","","","","","","","","","","","","4434","","","","","","","","","30000000","","","","4434",
"3160","일반야영장업","03_11_07_P","4060000","CDFI2262132016000006","20160610","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 법원읍 금곡리 422","경기도 파주시 법원읍 술이홀로1333번길 128","10806","귀한농부학교","20220113133103","U","2022-01-15 02:40:00.0","","188701.255006251","486675.757380234","일반야영장업","","관리지역","0","","","농협손보(야영장사고배상책임)","기타","0","0","0","0","","","0","0","","0","0","","0","7749","","0","","","","","","","0","","","","7749",
"3161","일반야영장업","03_11_07_P","4060000","CDFI2262132016000007","20160720","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 적성면 자장리 567-1","경기도 파주시 적성면 자장로 115","10801","은사시 캠핑장","20220809174056","U","2022-08-11 02:40:00.0","","186275.315611933","494879.744877517","일반야영장업","","관리지역","1","기타","","농협손보(야영장사고배상책임)","단독주택","1","0","0","109","","","0","0","","0","0","","0","2545","","0","","","","","","","0","","","","2545",
"3162","일반야영장업","03_11_07_P","4060000","CDFI2262132016000008","20160721","","01","영업/정상","13","영업중","","","","","031-945-2250","","","경기도 파주시 조리읍 장곡리 420-7","경기도 파주시 조리읍 장곡로 218","10940","공릉관광지 캠핑장","20220915190218","U","2022-09-17 02:40:00.0","","185542.530298586","471929.559421486","일반야영장업","","","0","","","현대해상(야영장사고배상책임)","","0","0","0","0","","","0","0","","0","0","","0","9393","","0","","","","","","","0","","","","9393",
"3163","일반야영장업","03_11_07_P","4060000","CDFI2262132016000011","20160921","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 파평면 율곡리 69-2","경기도 파주시 파평면 장승배기로268번길 141","10809","밤골 캠핑장","20220826171212","U","2022-08-28 02:40:00.0","","184324.016424756","487218.319425355","일반야영장업","","관리지역","0","기타","","현대해상(야영장사고배상책임)","","0","0","0","298","","","0","0","","0","0","","0","4564","","0","","","","","","","0","","","","4564",
"3164","일반야영장업","03_11_07_P","4060000","CDFI2262132016000012","20160923","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 법원읍 직천리 760-4","경기도 파주시 법원읍 만월로613번길 217","10806","비학농원 캠핑장","20220810105835","U","2022-08-12 02:40:00.0","","192428.242248676","487621.937840597","일반야영장업","","","0","기타","","농협손보(야영장사고배상책임)","","0","0","0","0","","","0","0","","0","0","","0","2694","","0","","","","","","","0","","","","2694",
"3165","일반야영장업","03_11_07_P","4060000","CDFI2262132016000013","20161114","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 광탄면 기산리 517-2","경기도 파주시 광탄면 기산로 207","10953","반디 캠프","20220823175757","U","2022-08-25 02:40:00.0","","192967.483761327","474730.221443737","일반야영장업","","관리지역","0","기타","","야영장사고배상책임(삼성화재)","","0","0","0","0","","","0","0","","0","0","","0","4843","","0","","","","","","","0","","","","4843",
"3166","일반야영장업","03_11_07_P","4060000","CDFI2262132017000001","20170525","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 서패동 178-18","경기도 파주시 돌곶이길 57 (서패동)","10883","심학산야영장","20220810105944","U","2022-08-12 02:40:00.0","","173192.803338923","467986.245460643","일반야영장업","","관리지역","0","기타","","한화손보(야영장사고배상책임)","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","1000","","0","","","","","","","0","","","","1000",
"3167","일반야영장업","03_11_07_P","4060000","CDFI2262132017000002","20170626","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 문산읍 이천리 339-6","","","지내울 야영장","20210907175215","U","2021-09-09 02:40:00.0","","185440.77470582","486886.952455681","일반야영장업","","관리지역","0","","","한화손보(야영장사고배상책임)","","0","0","0","0","","","0","0","","0","0","","0","5015","","0","","","","","","","0","","","","5015",
